protocol,target,model,method,refinement,fold,feature,importance,rank,selected,selection_frequency
speaker_independent,emotion_original,random_forest,rf_impurity,importance,0,F0semitoneFrom27.5Hz_sma3nz_amean,0.010819574752673958,37,False,0.0
speaker_independent,emotion_original,random_forest,rf_impurity,importance,0,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,0.015904636224012763,12,True,1.0
speaker_independent,emotion_original,random_forest,rf_impurity,importance,0,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,0.012883241102426718,20,False,0.0
speaker_independent,emotion_original,random_forest,rf_impurity,importance,0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,0.009733438434167031,49,False,0.0
speaker_independent,emotion_original,random_forest,rf_impurity,importance,0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,0.010406751869944116,40,False,0.0
speaker_independent,emotion_original,random_forest,rf_impurity,importance,0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,0.021313199251366245,3,True,1.0
speaker_independent,emotion_original,random_forest,rf_impurity,importance,0,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,0.009160784605281806,57,False,0.0
speaker_independent,emotion_original,random_forest,rf_impurity,importance,0,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,0.00789506278639379,76,False,0.0
speaker_independent,emotion_original,random_forest,rf_impurity,importance,0,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,0.011485885953199432,30,False,0.0
speaker_independent,emotion_original,random_forest,rf_impurity,importance,0,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,0.018128423696886387,10,True,1.0
speaker_independent,emotion_original,random_forest,rf_impurity,importance,0,loudness_sma3_amean,0.014417828390576407,18,False,0.8
speaker_independent,emotion_original,random_forest,rf_impurity,importance,0,loudness_sma3_stddevNorm,0.011778017895476183,24,False,0.0
speaker_independent,emotion_original,random_forest,rf_impurity,importance,0,loudness_sma3_percentile20.0,0.009826509440754564,48,False,0.0
speaker_independent,emotion_original,random_forest,rf_impurity,importance,0,loudness_sma3_percentile50.0,0.015257064772788917,13,True,0.4
speaker_independent,emotion_original,random_forest,rf_impurity,importance,0,loudness_sma3_percentile80.0,0.018681453990233313,9,True,1.0
speaker_independent,emotion_original,random_forest,rf_impurity,importance,0,loudness_sma3_pctlrange0-2,0.021232296995136842,4,True,1.0
speaker_independent,emotion_original,random_forest,rf_impurity,importance,0,loudness_sma3_meanRisingSlope,0.01674501214904744,11,True,1.0
speaker_independent,emotion_original,random_forest,rf_impurity,importance,0,loudness_sma3_stddevRisingSlope,0.011819354102768286,23,False,0.4
speaker_independent,emotion_original,random_forest,rf_impurity,importance,0,loudness_sma3_meanFallingSlope,0.020955016249852534,5,True,1.0
speaker_independent,emotion_original,random_forest,rf_impurity,importance,0,loudness_sma3_stddevFallingSlope,0.014731723321453304,16,False,0.0
speaker_independent,emotion_original,random_forest,rf_impurity,importance,0,spectralFlux_sma3_amean,0.020114544765713456,8,True,1.0
speaker_independent,emotion_original,random_forest,rf_impurity,importance,0,spectralFlux_sma3_stddevNorm,0.007977245770331497,74,False,0.0
speaker_independent,emotion_original,random_forest,rf_impurity,importance,0,mfcc1_sma3_amean,0.009837576572498586,47,False,0.0
speaker_independent,emotion_original,random_forest,rf_impurity,importance,0,mfcc1_sma3_stddevNorm,0.010178321752147142,43,False,0.0
speaker_independent,emotion_original,random_forest,rf_impurity,importance,0,mfcc2_sma3_amean,0.008503084818040444,64,False,0.0
speaker_independent,emotion_original,random_forest,rf_impurity,importance,0,mfcc2_sma3_stddevNorm,0.008584258936446352,62,False,0.0
speaker_independent,emotion_original,random_forest,rf_impurity,importance,0,mfcc3_sma3_amean,0.007456605964451973,83,False,0.0
speaker_independent,emotion_original,random_forest,rf_impurity,importance,0,mfcc3_sma3_stddevNorm,0.00821715140183759,70,False,0.0
speaker_independent,emotion_original,random_forest,rf_impurity,importance,0,mfcc4_sma3_amean,0.009627173350560904,53,False,0.0
speaker_independent,emotion_original,random_forest,rf_impurity,importance,0,mfcc4_sma3_stddevNorm,0.010068991393831685,45,False,0.0
speaker_independent,emotion_original,random_forest,rf_impurity,importance,0,jitterLocal_sma3nz_amean,0.022670686669363352,2,True,1.0
speaker_independent,emotion_original,random_forest,rf_impurity,importance,0,jitterLocal_sma3nz_stddevNorm,0.007993535598543784,73,False,0.0
speaker_independent,emotion_original,random_forest,rf_impurity,importance,0,shimmerLocaldB_sma3nz_amean,0.011478056226958243,31,False,0.0
speaker_independent,emotion_original,random_forest,rf_impurity,importance,0,shimmerLocaldB_sma3nz_stddevNorm,0.015023970541830635,15,True,0.4
speaker_independent,emotion_original,random_forest,rf_impurity,importance,0,HNRdBACF_sma3nz_amean,0.020299702911105028,7,True,0.8
speaker_independent,emotion_original,random_forest,rf_impurity,importance,0,HNRdBACF_sma3nz_stddevNorm,0.02040609638060293,6,True,1.0
speaker_independent,emotion_original,random_forest,rf_impurity,importance,0,logRelF0-H1-H2_sma3nz_amean,0.009215208579349337,56,False,0.0
speaker_independent,emotion_original,random_forest,rf_impurity,importance,0,logRelF0-H1-H2_sma3nz_stddevNorm,0.009838877507287576,46,False,0.0
speaker_independent,emotion_original,random_forest,rf_impurity,importance,0,logRelF0-H1-A3_sma3nz_amean,0.011636696036421552,29,False,0.0
speaker_independent,emotion_original,random_forest,rf_impurity,importance,0,logRelF0-H1-A3_sma3nz_stddevNorm,0.007327033071910657,85,False,0.0
speaker_independent,emotion_original,random_forest,rf_impurity,importance,0,F1frequency_sma3nz_amean,0.011696085187237438,26,False,0.0
speaker_independent,emotion_original,random_forest,rf_impurity,importance,0,F1frequency_sma3nz_stddevNorm,0.007679366400389862,80,False,0.0
speaker_independent,emotion_original,random_forest,rf_impurity,importance,0,F1bandwidth_sma3nz_amean,0.008123025221667567,72,False,0.0
speaker_independent,emotion_original,random_forest,rf_impurity,importance,0,F1bandwidth_sma3nz_stddevNorm,0.008602276719002353,61,False,0.0
speaker_independent,emotion_original,random_forest,rf_impurity,importance,0,F1amplitudeLogRelF0_sma3nz_amean,0.00830118687519289,67,False,0.0
speaker_independent,emotion_original,random_forest,rf_impurity,importance,0,F1amplitudeLogRelF0_sma3nz_stddevNorm,0.009287488568936644,54,False,0.0
speaker_independent,emotion_original,random_forest,rf_impurity,importance,0,F2frequency_sma3nz_amean,0.011685385550649744,27,False,0.0
speaker_independent,emotion_original,random_forest,rf_impurity,importance,0,F2frequency_sma3nz_stddevNorm,0.00835808984390448,66,False,0.0
speaker_independent,emotion_original,random_forest,rf_impurity,importance,0,F2bandwidth_sma3nz_amean,0.006836594618291825,88,False,0.0
speaker_independent,emotion_original,random_forest,rf_impurity,importance,0,F2bandwidth_sma3nz_stddevNorm,0.007504097544399319,82,False,0.0
speaker_independent,emotion_original,random_forest,rf_impurity,importance,0,F2amplitudeLogRelF0_sma3nz_amean,0.011119404853376537,35,False,0.0
speaker_independent,emotion_original,random_forest,rf_impurity,importance,0,F2amplitudeLogRelF0_sma3nz_stddevNorm,0.011103260791384266,36,False,0.0
speaker_independent,emotion_original,random_forest,rf_impurity,importance,0,F3frequency_sma3nz_amean,0.010700434532706634,38,False,0.0
speaker_independent,emotion_original,random_forest,rf_impurity,importance,0,F3frequency_sma3nz_stddevNorm,0.008276545313555934,69,False,0.0
speaker_independent,emotion_original,random_forest,rf_impurity,importance,0,F3bandwidth_sma3nz_amean,0.00700940138687862,87,False,0.0
speaker_independent,emotion_original,random_forest,rf_impurity,importance,0,F3bandwidth_sma3nz_stddevNorm,0.007813623207023775,78,False,0.0
speaker_independent,emotion_original,random_forest,rf_impurity,importance,0,F3amplitudeLogRelF0_sma3nz_amean,0.010200222800675847,42,False,0.0
speaker_independent,emotion_original,random_forest,rf_impurity,importance,0,F3amplitudeLogRelF0_sma3nz_stddevNorm,0.014583069177433326,17,False,0.2
speaker_independent,emotion_original,random_forest,rf_impurity,importance,0,alphaRatioV_sma3nz_amean,0.009720322702424357,50,False,0.0
speaker_independent,emotion_original,random_forest,rf_impurity,importance,0,alphaRatioV_sma3nz_stddevNorm,0.011126682705081584,34,False,0.0
speaker_independent,emotion_original,random_forest,rf_impurity,importance,0,hammarbergIndexV_sma3nz_amean,0.010563388529622067,39,False,0.0
speaker_independent,emotion_original,random_forest,rf_impurity,importance,0,hammarbergIndexV_sma3nz_stddevNorm,0.012598602124787429,21,False,0.0
speaker_independent,emotion_original,random_forest,rf_impurity,importance,0,slopeV0-500_sma3nz_amean,0.0096779047427648,51,False,0.0
speaker_independent,emotion_original,random_forest,rf_impurity,importance,0,slopeV0-500_sma3nz_stddevNorm,0.007852538174728606,77,False,0.0
speaker_independent,emotion_original,random_forest,rf_impurity,importance,0,slopeV500-1500_sma3nz_amean,0.011209673634599416,33,False,0.0
speaker_independent,emotion_original,random_forest,rf_impurity,importance,0,slopeV500-1500_sma3nz_stddevNorm,0.010225609018521882,41,False,0.0
speaker_independent,emotion_original,random_forest,rf_impurity,importance,0,spectralFluxV_sma3nz_amean,0.025797674819395378,1,True,1.0
speaker_independent,emotion_original,random_forest,rf_impurity,importance,0,spectralFluxV_sma3nz_stddevNorm,0.011382165956420578,32,False,0.0
speaker_independent,emotion_original,random_forest,rf_impurity,importance,0,mfcc1V_sma3nz_amean,0.011771492867405113,25,False,0.0
speaker_independent,emotion_original,random_forest,rf_impurity,importance,0,mfcc1V_sma3nz_stddevNorm,0.008278135783713515,68,False,0.0
speaker_independent,emotion_original,random_forest,rf_impurity,importance,0,mfcc2V_sma3nz_amean,0.010154804196403744,44,False,0.0
speaker_independent,emotion_original,random_forest,rf_impurity,importance,0,mfcc2V_sma3nz_stddevNorm,0.008547755835804388,63,False,0.0
speaker_independent,emotion_original,random_forest,rf_impurity,importance,0,mfcc3V_sma3nz_amean,0.00759208847570701,81,False,0.0
speaker_independent,emotion_original,random_forest,rf_impurity,importance,0,mfcc3V_sma3nz_stddevNorm,0.007152616038764537,86,False,0.0
speaker_independent,emotion_original,random_forest,rf_impurity,importance,0,mfcc4V_sma3nz_amean,0.0096577153107672,52,False,0.0
speaker_independent,emotion_original,random_forest,rf_impurity,importance,0,mfcc4V_sma3nz_stddevNorm,0.009036425586928663,58,False,0.0
speaker_independent,emotion_original,random_forest,rf_impurity,importance,0,alphaRatioUV_sma3nz_amean,0.008424210243001388,65,False,0.0
speaker_independent,emotion_original,random_forest,rf_impurity,importance,0,hammarbergIndexUV_sma3nz_amean,0.007905995376591417,75,False,0.0
speaker_independent,emotion_original,random_forest,rf_impurity,importance,0,slopeUV0-500_sma3nz_amean,0.007441823304859475,84,False,0.0
speaker_independent,emotion_original,random_forest,rf_impurity,importance,0,slopeUV500-1500_sma3nz_amean,0.008936810949251561,59,False,0.0
speaker_independent,emotion_original,random_forest,rf_impurity,importance,0,spectralFluxUV_sma3nz_amean,0.015044421059233756,14,True,0.2
speaker_independent,emotion_original,random_forest,rf_impurity,importance,0,loudnessPeaksPerSec,0.011648121136444409,28,False,0.0
speaker_independent,emotion_original,random_forest,rf_impurity,importance,0,VoicedSegmentsPerSec,0.008194005132944477,71,False,0.0
speaker_independent,emotion_original,random_forest,rf_impurity,importance,0,MeanVoicedSegmentLengthSec,0.007702516664523787,79,False,0.0
speaker_independent,emotion_original,random_forest,rf_impurity,importance,0,StddevVoicedSegmentLengthSec,0.008720396048471355,60,False,0.0
speaker_independent,emotion_original,random_forest,rf_impurity,importance,0,MeanUnvoicedSegmentLength,0.011949563900534223,22,False,0.0
speaker_independent,emotion_original,random_forest,rf_impurity,importance,0,StddevUnvoicedSegmentLength,0.009259467718197818,55,False,0.0
speaker_independent,emotion_original,random_forest,rf_impurity,importance,0,equivalentSoundLevel_dBp,0.013917419135726349,19,False,0.8
speaker_independent,emotion_original,random_forest,rf_permutation,importance,0,F0semitoneFrom27.5Hz_sma3nz_amean,-0.014453125,76,False,0.0
speaker_independent,emotion_original,random_forest,rf_permutation,importance,0,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,-0.00546875,30,False,0.2
speaker_independent,emotion_original,random_forest,rf_permutation,importance,0,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,-0.00625,37,False,0.2
speaker_independent,emotion_original,random_forest,rf_permutation,importance,0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,-0.01171875,68,False,0.2
speaker_independent,emotion_original,random_forest,rf_permutation,importance,0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,-0.009375,58,False,0.2
speaker_independent,emotion_original,random_forest,rf_permutation,importance,0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,-0.009765625,63,False,0.8
speaker_independent,emotion_original,random_forest,rf_permutation,importance,0,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,-0.0078125,47,False,0.0
speaker_independent,emotion_original,random_forest,rf_permutation,importance,0,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,0.0,3,True,0.2
speaker_independent,emotion_original,random_forest,rf_permutation,importance,0,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,-0.00703125,40,False,0.4
speaker_independent,emotion_original,random_forest,rf_permutation,importance,0,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,-0.0140625,75,False,0.6
speaker_independent,emotion_original,random_forest,rf_permutation,importance,0,loudness_sma3_amean,-0.009375,58,False,0.0
speaker_independent,emotion_original,random_forest,rf_permutation,importance,0,loudness_sma3_stddevNorm,-0.0078125,47,False,0.2
speaker_independent,emotion_original,random_forest,rf_permutation,importance,0,loudness_sma3_percentile20.0,-0.003515625,15,True,0.4
speaker_independent,emotion_original,random_forest,rf_permutation,importance,0,loudness_sma3_percentile50.0,-0.016015625,78,False,0.0
speaker_independent,emotion_original,random_forest,rf_permutation,importance,0,loudness_sma3_percentile80.0,-0.017578125,83,False,0.2
speaker_independent,emotion_original,random_forest,rf_permutation,importance,0,loudness_sma3_pctlrange0-2,-0.016015625,78,False,0.2
speaker_independent,emotion_original,random_forest,rf_permutation,importance,0,loudness_sma3_meanRisingSlope,-0.01015625,64,False,0.2
speaker_independent,emotion_original,random_forest,rf_permutation,importance,0,loudness_sma3_stddevRisingSlope,-0.012890625,72,False,0.4
speaker_independent,emotion_original,random_forest,rf_permutation,importance,0,loudness_sma3_meanFallingSlope,-0.001953125,9,True,0.2
speaker_independent,emotion_original,random_forest,rf_permutation,importance,0,loudness_sma3_stddevFallingSlope,-0.00625,37,False,0.0
speaker_independent,emotion_original,random_forest,rf_permutation,importance,0,spectralFlux_sma3_amean,-0.012890625,72,False,0.0
speaker_independent,emotion_original,random_forest,rf_permutation,importance,0,spectralFlux_sma3_stddevNorm,-0.0015625,7,True,0.2
speaker_independent,emotion_original,random_forest,rf_permutation,importance,0,mfcc1_sma3_amean,-0.00234375,11,True,0.6
speaker_independent,emotion_original,random_forest,rf_permutation,importance,0,mfcc1_sma3_stddevNorm,-0.005078125,28,False,0.2
speaker_independent,emotion_original,random_forest,rf_permutation,importance,0,mfcc2_sma3_amean,-0.00703125,40,False,0.0
speaker_independent,emotion_original,random_forest,rf_permutation,importance,0,mfcc2_sma3_stddevNorm,0.0,3,True,0.2
speaker_independent,emotion_original,random_forest,rf_permutation,importance,0,mfcc3_sma3_amean,-0.0015625,7,True,0.2
speaker_independent,emotion_original,random_forest,rf_permutation,importance,0,mfcc3_sma3_stddevNorm,-0.00859375,53,False,0.0
speaker_independent,emotion_original,random_forest,rf_permutation,importance,0,mfcc4_sma3_amean,-0.017578125,83,False,0.2
speaker_independent,emotion_original,random_forest,rf_permutation,importance,0,mfcc4_sma3_stddevNorm,-0.00703125,40,False,0.2
speaker_independent,emotion_original,random_forest,rf_permutation,importance,0,jitterLocal_sma3nz_amean,-0.019921875,86,False,0.2
speaker_independent,emotion_original,random_forest,rf_permutation,importance,0,jitterLocal_sma3nz_stddevNorm,-0.003515625,15,True,0.2
speaker_independent,emotion_original,random_forest,rf_permutation,importance,0,shimmerLocaldB_sma3nz_amean,-0.00546875,30,False,0.0
speaker_independent,emotion_original,random_forest,rf_permutation,importance,0,shimmerLocaldB_sma3nz_stddevNorm,-0.01015625,64,False,0.0
speaker_independent,emotion_original,random_forest,rf_permutation,importance,0,HNRdBACF_sma3nz_amean,-0.014453125,76,False,0.2
speaker_independent,emotion_original,random_forest,rf_permutation,importance,0,HNRdBACF_sma3nz_stddevNorm,-0.003125,13,True,0.4
speaker_independent,emotion_original,random_forest,rf_permutation,importance,0,logRelF0-H1-H2_sma3nz_amean,-0.00859375,53,False,0.2
speaker_independent,emotion_original,random_forest,rf_permutation,importance,0,logRelF0-H1-H2_sma3nz_stddevNorm,-0.003515625,15,True,0.6
speaker_independent,emotion_original,random_forest,rf_permutation,importance,0,logRelF0-H1-A3_sma3nz_amean,-0.007421875,44,False,0.0
speaker_independent,emotion_original,random_forest,rf_permutation,importance,0,logRelF0-H1-A3_sma3nz_stddevNorm,-0.009375,58,False,0.0
speaker_independent,emotion_original,random_forest,rf_permutation,importance,0,F1frequency_sma3nz_amean,-0.003515625,15,True,0.4
speaker_independent,emotion_original,random_forest,rf_permutation,importance,0,F1frequency_sma3nz_stddevNorm,-0.00546875,30,False,0.2
speaker_independent,emotion_original,random_forest,rf_permutation,importance,0,F1bandwidth_sma3nz_amean,-0.00078125,6,True,0.4
speaker_independent,emotion_original,random_forest,rf_permutation,importance,0,F1bandwidth_sma3nz_stddevNorm,-0.00703125,40,False,0.0
speaker_independent,emotion_original,random_forest,rf_permutation,importance,0,F1amplitudeLogRelF0_sma3nz_amean,-0.00625,37,False,0.4
speaker_independent,emotion_original,random_forest,rf_permutation,importance,0,F1amplitudeLogRelF0_sma3nz_stddevNorm,-0.01171875,68,False,0.0
speaker_independent,emotion_original,random_forest,rf_permutation,importance,0,F2frequency_sma3nz_amean,-0.010546875,67,False,0.0
speaker_independent,emotion_original,random_forest,rf_permutation,importance,0,F2frequency_sma3nz_stddevNorm,0.000390625,2,True,0.4
speaker_independent,emotion_original,random_forest,rf_permutation,importance,0,F2bandwidth_sma3nz_amean,-0.001953125,9,True,0.2
speaker_independent,emotion_original,random_forest,rf_permutation,importance,0,F2bandwidth_sma3nz_stddevNorm,-0.0078125,47,False,0.0
speaker_independent,emotion_original,random_forest,rf_permutation,importance,0,F2amplitudeLogRelF0_sma3nz_amean,-0.01640625,81,False,0.2
speaker_independent,emotion_original,random_forest,rf_permutation,importance,0,F2amplitudeLogRelF0_sma3nz_stddevNorm,-0.0171875,82,False,0.4
speaker_independent,emotion_original,random_forest,rf_permutation,importance,0,F3frequency_sma3nz_amean,-0.00859375,53,False,0.0
speaker_independent,emotion_original,random_forest,rf_permutation,importance,0,F3frequency_sma3nz_stddevNorm,-0.0078125,47,False,0.0
speaker_independent,emotion_original,random_forest,rf_permutation,importance,0,F3bandwidth_sma3nz_amean,-0.00546875,30,False,0.0
speaker_independent,emotion_original,random_forest,rf_permutation,importance,0,F3bandwidth_sma3nz_stddevNorm,-0.0125,71,False,0.0
speaker_independent,emotion_original,random_forest,rf_permutation,importance,0,F3amplitudeLogRelF0_sma3nz_amean,-0.008984375,56,False,0.4
speaker_independent,emotion_original,random_forest,rf_permutation,importance,0,F3amplitudeLogRelF0_sma3nz_stddevNorm,-0.022265625,88,False,0.2
speaker_independent,emotion_original,random_forest,rf_permutation,importance,0,alphaRatioV_sma3nz_amean,-0.012890625,72,False,0.0
speaker_independent,emotion_original,random_forest,rf_permutation,importance,0,alphaRatioV_sma3nz_stddevNorm,-0.003515625,15,True,0.6
speaker_independent,emotion_original,random_forest,rf_permutation,importance,0,hammarbergIndexV_sma3nz_amean,-0.004296875,25,False,0.2
speaker_independent,emotion_original,random_forest,rf_permutation,importance,0,hammarbergIndexV_sma3nz_stddevNorm,-0.005859375,34,False,0.2
speaker_independent,emotion_original,random_forest,rf_permutation,importance,0,slopeV0-500_sma3nz_amean,-0.000390625,5,True,0.4
speaker_independent,emotion_original,random_forest,rf_permutation,importance,0,slopeV0-500_sma3nz_stddevNorm,-0.004296875,25,False,0.0
speaker_independent,emotion_original,random_forest,rf_permutation,importance,0,slopeV500-1500_sma3nz_amean,-0.005078125,28,False,0.2
speaker_independent,emotion_original,random_forest,rf_permutation,importance,0,slopeV500-1500_sma3nz_stddevNorm,-0.016015625,78,False,0.2
speaker_independent,emotion_original,random_forest,rf_permutation,importance,0,spectralFluxV_sma3nz_amean,0.00390625,1,True,0.4
speaker_independent,emotion_original,random_forest,rf_permutation,importance,0,spectralFluxV_sma3nz_stddevNorm,-0.008203125,51,False,0.2
speaker_independent,emotion_original,random_forest,rf_permutation,importance,0,mfcc1V_sma3nz_amean,-0.007421875,44,False,0.2
speaker_independent,emotion_original,random_forest,rf_permutation,importance,0,mfcc1V_sma3nz_stddevNorm,-0.002734375,12,True,0.2
speaker_independent,emotion_original,random_forest,rf_permutation,importance,0,mfcc2V_sma3nz_amean,-0.012109375,70,False,0.0
speaker_independent,emotion_original,random_forest,rf_permutation,importance,0,mfcc2V_sma3nz_stddevNorm,-0.003515625,15,True,0.2
speaker_independent,emotion_original,random_forest,rf_permutation,importance,0,mfcc3V_sma3nz_amean,-0.005859375,34,False,0.4
speaker_independent,emotion_original,random_forest,rf_permutation,importance,0,mfcc3V_sma3nz_stddevNorm,-0.00390625,23,False,0.0
speaker_independent,emotion_original,random_forest,rf_permutation,importance,0,mfcc4V_sma3nz_amean,-0.008984375,56,False,0.2
speaker_independent,emotion_original,random_forest,rf_permutation,importance,0,mfcc4V_sma3nz_stddevNorm,-0.008203125,51,False,0.0
speaker_independent,emotion_original,random_forest,rf_permutation,importance,0,alphaRatioUV_sma3nz_amean,-0.007421875,44,False,0.6
speaker_independent,emotion_original,random_forest,rf_permutation,importance,0,hammarbergIndexUV_sma3nz_amean,-0.003515625,15,True,0.2
speaker_independent,emotion_original,random_forest,rf_permutation,importance,0,slopeUV0-500_sma3nz_amean,-0.00390625,23,False,0.2
speaker_independent,emotion_original,random_forest,rf_permutation,importance,0,slopeUV500-1500_sma3nz_amean,-0.009375,58,False,0.4
speaker_independent,emotion_original,random_forest,rf_permutation,importance,0,spectralFluxUV_sma3nz_amean,-0.0203125,87,False,0.0
speaker_independent,emotion_original,random_forest,rf_permutation,importance,0,loudnessPeaksPerSec,-0.003125,13,True,0.4
speaker_independent,emotion_original,random_forest,rf_permutation,importance,0,VoicedSegmentsPerSec,-0.0046875,27,False,0.0
speaker_independent,emotion_original,random_forest,rf_permutation,importance,0,MeanVoicedSegmentLengthSec,-0.003515625,15,True,0.2
speaker_independent,emotion_original,random_forest,rf_permutation,importance,0,StddevVoicedSegmentLengthSec,-0.005859375,34,False,0.4
speaker_independent,emotion_original,random_forest,rf_permutation,importance,0,MeanUnvoicedSegmentLength,-0.01875,85,False,0.0
speaker_independent,emotion_original,random_forest,rf_permutation,importance,0,StddevUnvoicedSegmentLength,-0.009375,58,False,0.0
speaker_independent,emotion_original,random_forest,rf_permutation,importance,0,equivalentSoundLevel_dBp,-0.01015625,64,False,0.2
speaker_independent,emotion_original,logistic_regression,logreg_coefficient,importance,0,F0semitoneFrom27.5Hz_sma3nz_amean,0.637861877952618,10,True,0.8
speaker_independent,emotion_original,logistic_regression,logreg_coefficient,importance,0,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,0.39504987149462045,38,False,0.0
speaker_independent,emotion_original,logistic_regression,logreg_coefficient,importance,0,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,0.4069984963610739,36,False,0.0
speaker_independent,emotion_original,logistic_regression,logreg_coefficient,importance,0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,0.45852993033604184,25,False,0.8
speaker_independent,emotion_original,logistic_regression,logreg_coefficient,importance,0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,0.39430228201857087,39,False,0.0
speaker_independent,emotion_original,logistic_regression,logreg_coefficient,importance,0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,0.416472128881637,33,False,0.2
speaker_independent,emotion_original,logistic_regression,logreg_coefficient,importance,0,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,0.2634281184619297,62,False,0.0
speaker_independent,emotion_original,logistic_regression,logreg_coefficient,importance,0,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,0.20144248479257093,77,False,0.0
speaker_independent,emotion_original,logistic_regression,logreg_coefficient,importance,0,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,0.20086866266458298,78,False,0.0
speaker_independent,emotion_original,logistic_regression,logreg_coefficient,importance,0,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,0.4518396245291927,27,False,0.2
speaker_independent,emotion_original,logistic_regression,logreg_coefficient,importance,0,loudness_sma3_amean,0.21908708934844648,75,False,0.0
speaker_independent,emotion_original,logistic_regression,logreg_coefficient,importance,0,loudness_sma3_stddevNorm,0.7243425525264328,5,True,1.0
speaker_independent,emotion_original,logistic_regression,logreg_coefficient,importance,0,loudness_sma3_percentile20.0,0.2497024323225223,63,False,0.2
speaker_independent,emotion_original,logistic_regression,logreg_coefficient,importance,0,loudness_sma3_percentile50.0,0.32824537307598856,52,False,0.0
speaker_independent,emotion_original,logistic_regression,logreg_coefficient,importance,0,loudness_sma3_percentile80.0,0.31683918795601385,54,False,0.0
speaker_independent,emotion_original,logistic_regression,logreg_coefficient,importance,0,loudness_sma3_pctlrange0-2,0.387031324814455,41,False,0.0
speaker_independent,emotion_original,logistic_regression,logreg_coefficient,importance,0,loudness_sma3_meanRisingSlope,0.5400472587415337,13,True,0.8
speaker_independent,emotion_original,logistic_regression,logreg_coefficient,importance,0,loudness_sma3_stddevRisingSlope,0.3848956859237732,42,False,0.0
speaker_independent,emotion_original,logistic_regression,logreg_coefficient,importance,0,loudness_sma3_meanFallingSlope,0.5011013983827867,15,True,0.4
speaker_independent,emotion_original,logistic_regression,logreg_coefficient,importance,0,loudness_sma3_stddevFallingSlope,0.3724697679813095,46,False,0.0
speaker_independent,emotion_original,logistic_regression,logreg_coefficient,importance,0,spectralFlux_sma3_amean,0.3329848665999976,51,False,0.0
speaker_independent,emotion_original,logistic_regression,logreg_coefficient,importance,0,spectralFlux_sma3_stddevNorm,0.24001177545536773,70,False,0.0
speaker_independent,emotion_original,logistic_regression,logreg_coefficient,importance,0,mfcc1_sma3_amean,0.8528931771617606,2,True,1.0
speaker_independent,emotion_original,logistic_regression,logreg_coefficient,importance,0,mfcc1_sma3_stddevNorm,0.29040600853611837,58,False,0.0
speaker_independent,emotion_original,logistic_regression,logreg_coefficient,importance,0,mfcc2_sma3_amean,0.5131091832850014,14,True,0.6
speaker_independent,emotion_original,logistic_regression,logreg_coefficient,importance,0,mfcc2_sma3_stddevNorm,0.4462574198659855,28,False,0.0
speaker_independent,emotion_original,logistic_regression,logreg_coefficient,importance,0,mfcc3_sma3_amean,0.7012426523063665,6,True,0.8
speaker_independent,emotion_original,logistic_regression,logreg_coefficient,importance,0,mfcc3_sma3_stddevNorm,0.22246816651602633,74,False,0.0
speaker_independent,emotion_original,logistic_regression,logreg_coefficient,importance,0,mfcc4_sma3_amean,0.5748841141526311,11,True,0.8
speaker_independent,emotion_original,logistic_regression,logreg_coefficient,importance,0,mfcc4_sma3_stddevNorm,0.19486346397707918,80,False,0.0
speaker_independent,emotion_original,logistic_regression,logreg_coefficient,importance,0,jitterLocal_sma3nz_amean,0.43705062431529407,29,False,0.0
speaker_independent,emotion_original,logistic_regression,logreg_coefficient,importance,0,jitterLocal_sma3nz_stddevNorm,0.17180876246753418,83,False,0.0
speaker_independent,emotion_original,logistic_regression,logreg_coefficient,importance,0,shimmerLocaldB_sma3nz_amean,0.24750295663586278,66,False,0.0
speaker_independent,emotion_original,logistic_regression,logreg_coefficient,importance,0,shimmerLocaldB_sma3nz_stddevNorm,0.2320140793374102,71,False,0.0
